,Gen,NbVert,NbActR,NbTeamR,MinTraining,AvgTraining,MaxTraining,MinTrainingScore,AvgTrainingScore,MaxTrainingScore,MinValidation,AvgValidation,MaxValidation,MinValidationScore,AvgValidationScore,MaxValidationScore,T_eval,T_valid,T_decim,T_mutat,T_total,ValidationScoreObs0,ValidationScoreObs01,ValidationScoreObs1,ValidationSuccessObs0,ValidationSuccessObs01,ValidationSuccessObs1,environment,seed,folder,Type,taskGroup,ValidationScoreObs014,ValidationScoreObs4,ValidationSuccessObs014,ValidationSuccessObs4
3214,800,3038,1998,494,-1228.8,-50.74,434.05,-923.38,360.85,892.19,-671.02,-119.06,300.15,-147.63,320.34,785.3,12.93,22.57,0.08,22.87,10407.81,856.553,770.508,889.882,3.8,3.4,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3215,850,2988,1998,494,-1215.29,-76.12,432.92,-920.74,333.5,893.76,-810.81,-123.05,303.82,-365.74,309.67,787.39,13.38,22.82,0.06,23.1,11100.07,728.699,692.245,888.564,3.2,3.0,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3216,900,2993,1998,493,-1197.74,-11.82,431.54,-918.24,401.61,916.02,-598.78,-102.34,293.12,-88.02,324.61,778.71,11.63,22.05,0.07,22.33,11796.28,738.613,676.954,888.264,3.0,2.8,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3217,950,3006,1998,494,-1174.03,-17.51,412.3,-922.07,396.57,904.74,-885.42,-105.51,292.02,-437.9,330.71,778.0,10.95,21.2,0.09,21.69,12471.12,744.168,622.6,889.4,3.4,2.8,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3218,1000,3030,1998,494,-1383.73,-50.69,443.19,-922.66,353.06,891.96,-963.68,-102.3,286.81,-520.69,314.05,771.71,11.36,22.45,0.09,22.8,13140.54,788.814,794.724,892.159,3.6,3.6,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3219,1050,3008,1998,493,-1304.52,-4.03,465.01,-912.04,401.58,944.85,-718.3,-109.84,307.7,-288.33,313.4,770.4,12.26,23.1,0.08,23.38,13817.43,843.26,786.086,891.928,3.8,3.4,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3220,1100,2995,1998,493,-1207.05,-21.83,481.64,-912.52,394.22,957.84,-741.0,-120.84,278.93,-234.34,308.69,765.1,12.85,22.35,0.08,22.68,14497.0,836.577,761.092,894.158,3.6,3.2,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3221,1150,3036,1998,494,-1268.17,-56.67,457.33,-915.3,347.57,903.5,-626.09,-107.99,312.72,-254.21,307.67,797.11,13.17,23.09,0.08,23.39,15182.43,808.443,760.336,902.179,3.4,3.4,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3222,1200,3051,1998,496,-1145.61,-12.22,460.45,-916.69,382.24,908.14,-1017.98,-119.04,288.83,-580.74,298.21,773.27,13.12,26.75,0.09,27.06,15884.75,748.442,737.89,904.334,3.2,3.2,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3223,1250,2872,1998,494,-1222.11,-20.08,457.64,-920.82,392.81,906.28,-910.0,-114.66,267.55,-447.39,309.65,744.2,12.17,22.1,0.09,22.43,16545.21,775.756,771.624,903.082,3.4,3.2,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3224,1300,3079,1998,496,-1182.31,0.31,456.07,-811.39,405.61,907.35,-675.76,-115.99,277.53,-175.07,313.08,758.31,12.38,20.39,0.19,21.06,17210.3,765.141,791.013,906.28,3.4,3.6,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3225,1350,3058,1998,492,-1174.77,-4.54,426.29,-816.26,402.31,909.23,-958.2,-106.88,305.32,-486.32,317.26,770.15,11.1,22.64,0.28,23.27,17870.79,796.304,732.255,904.68,3.6,3.2,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3226,1400,2952,1998,493,-1203.16,36.07,456.24,-915.36,427.27,909.74,-807.3,-101.13,312.81,-348.35,319.33,797.81,11.13,20.79,0.13,21.27,18529.83,776.512,729.523,904.13,3.4,3.2,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3227,1450,3011,1998,489,-1337.63,1.48,466.76,-916.48,408.26,917.52,-809.77,-105.71,292.34,-340.93,312.27,775.76,12.11,21.96,0.18,22.49,19192.6,732.7,602.478,907.997,3.2,2.6,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3228,1500,2953,1998,492,-1109.84,31.72,455.19,-722.26,443.9,913.17,-766.12,-104.33,269.23,-274.92,323.4,753.97,13.69,20.35,0.12,21.1,19875.2,727.271,715.372,909.012,3.2,3.0,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3229,1550,2958,1998,492,-1279.77,34.68,457.02,-813.58,439.88,911.83,-647.13,-102.87,312.08,-144.01,321.81,773.39,12.22,20.2,0.15,20.65,20537.97,851.171,777.374,909.282,3.8,3.4,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3230,1600,2968,1998,491,-1257.08,14.95,468.36,-812.64,423.43,911.39,-947.15,-107.67,290.14,-478.19,314.45,770.7,12.67,21.34,0.11,21.81,21200.45,822.257,767.932,905.715,3.6,3.4,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3231,1650,2911,1998,493,-1239.1,20.97,470.79,-916.08,428.38,915.22,-935.52,-99.67,297.98,-481.04,321.63,772.68,13.36,21.98,0.14,22.33,21874.64,779.973,722.681,911.072,3.4,3.2,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3232,1700,2988,1998,493,-1211.62,21.63,440.21,-909.68,433.48,916.22,-710.57,-94.21,273.18,-256.91,337.98,752.61,13.09,23.52,0.12,23.88,22554.77,840.397,749.155,907.41,3.6,3.4,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3233,1750,3027,1998,493,-1195.23,20.45,453.87,-920.41,428.2,929.81,-770.04,-90.81,291.33,-331.65,338.41,770.73,11.19,21.31,0.15,21.67,23237.81,820.622,695.013,908.347,3.8,3.0,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3234,1800,3027,1998,492,-1149.72,7.88,473.28,-915.24,409.08,917.69,-898.19,-92.48,358.08,-467.8,331.68,811.51,12.2,23.29,0.25,23.83,23951.33,789.873,790.181,909.507,3.4,3.6,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3235,1850,2991,1998,491,-1254.21,-2.88,517.77,-907.24,402.24,969.35,-935.48,-101.19,411.27,-476.07,314.14,845.33,12.35,25.26,0.39,25.71,24654.01,847.689,822.097,912.785,3.8,3.6,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3236,1900,3064,1998,495,-1197.97,15.19,478.53,-953.51,423.75,933.91,-927.82,-102.53,372.32,-588.96,316.49,825.47,13.28,22.74,0.1,23.14,25356.26,786.603,843.573,913.498,3.4,3.8,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3237,1950,3041,1998,499,-1170.83,57.5,500.57,-870.56,470.74,955.87,-557.29,-75.57,381.33,-158.37,354.78,838.06,11.82,23.65,0.15,24.04,26062.93,831.487,857.016,910.49,3.8,3.8,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3238,1999,3007,1998,497,-1214.14,49.91,478.09,-910.95,464.38,923.88,-791.16,-70.13,366.38,-367.93,358.78,822.47,13.38,24.82,0.31,24.82,26763.85,859.845,869.492,916.333,4.0,4.0,4.0,half_cheetah,8,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3239,0,3500,2000,500,-1039.83,-147.5,-75.89,-914.47,-21.5,79.34,-232.03,-105.31,-4.44,-180.57,27.29,76.5,10.21,19.32,0.08,19.67,30.22,76.0991,84.9287,81.0008,0.0,0.0,0.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3240,50,3463,1998,500,-1128.68,-19.07,368.09,-919.85,278.02,733.33,-564.89,-54.04,242.91,-165.24,257.04,600.35,9.89,20.43,0.11,20.99,703.1,609.676,627.451,736.651,2.6,2.6,3.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3241,100,3008,1998,494,-1116.93,-12.9,396.15,-922.44,315.35,790.23,-632.08,-47.12,239.2,-193.94,287.78,638.9,11.51,19.77,0.12,20.24,1355.54,664.322,597.331,756.15,2.8,2.6,3.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3242,150,3001,1998,497,-1118.45,18.07,388.97,-922.58,372.42,814.75,-642.99,-53.77,311.86,-232.52,309.01,689.29,12.15,21.28,0.13,21.72,1999.85,604.675,694.615,811.713,2.4,3.0,3.8,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3243,200,3126,1998,496,-1240.02,14.36,399.57,-917.34,366.76,824.37,-583.65,-47.87,305.16,-153.35,314.23,697.63,11.33,22.1,0.12,22.74,2653.64,653.299,664.966,806.243,2.8,2.8,3.8,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3244,250,3132,1998,494,-1178.17,15.17,399.07,-921.15,349.94,821.85,-884.34,-45.35,292.24,-597.64,306.29,693.32,10.57,22.7,0.13,23.09,3290.52,646.561,646.211,817.156,2.8,2.8,3.8,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3245,300,3103,1998,491,-1314.6,2.22,399.24,-918.92,358.08,818.85,-483.26,-38.06,278.47,-82.0,320.55,718.33,12.32,21.11,0.14,21.81,3944.36,679.366,711.835,808.13,3.0,3.0,3.8,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3246,350,3066,1998,490,-1279.94,2.25,403.72,-928.17,366.14,861.91,-334.81,-39.55,278.08,-33.15,326.94,702.74,11.12,21.57,0.14,22.07,4594.75,674.483,714.742,842.681,2.8,3.2,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3247,400,3003,1998,490,-1257.68,28.58,397.78,-915.71,404.95,865.85,-482.91,-34.77,320.16,-86.8,333.53,727.61,12.18,21.85,0.18,22.36,5279.03,733.482,734.945,848.243,3.2,3.2,3.8,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3248,450,3022,1998,491,-1251.59,19.28,414.27,-915.93,361.84,875.94,-756.89,-41.83,311.82,-262.91,334.06,721.36,11.0,22.4,0.16,22.87,5958.11,683.607,625.293,850.075,3.0,2.8,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3249,500,3007,1998,491,-1239.64,25.49,407.98,-931.38,390.22,876.36,-508.19,-22.99,326.11,-201.89,344.56,730.95,11.44,22.53,0.14,22.99,6651.49,686.328,683.967,857.983,3.0,3.0,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3250,550,2993,1998,489,-1154.19,27.6,420.04,-913.29,363.62,885.82,-475.54,-27.96,300.9,-17.25,340.89,711.76,10.87,22.83,0.14,23.32,7368.98,713.945,634.615,873.149,3.0,2.8,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3251,600,3090,1998,489,-1158.35,36.99,422.97,-885.72,375.76,889.39,-798.75,-24.03,316.52,-311.76,339.51,748.0,10.86,20.83,0.23,21.42,8057.91,809.824,722.59,871.793,3.6,3.2,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3252,650,2984,1998,490,-1171.68,34.96,507.38,-909.26,402.98,923.21,-27.08,-19.16,331.06,16.52,345.59,735.24,11.12,21.64,0.21,22.27,8736.58,742.71,744.41,863.578,3.2,3.2,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3253,700,2993,1998,490,-1252.33,59.21,411.07,-874.24,438.22,887.38,-641.63,-38.52,305.4,-144.33,338.37,713.98,11.62,25.13,0.18,25.62,9410.87,681.878,745.595,864.662,3.0,3.2,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3254,750,2962,1998,489,-1302.03,46.07,415.68,-874.3,410.54,885.35,-547.63,-23.72,390.72,-105.75,346.45,807.38,11.28,21.17,0.16,21.58,10100.84,865.993,765.883,876.414,4.0,3.6,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3255,800,3062,1998,490,-1292.12,25.76,417.21,-869.12,384.17,890.39,-535.82,-16.96,325.72,-136.58,351.84,759.46,11.51,23.75,0.16,24.27,10799.38,749.756,741.627,869.95,3.4,3.2,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3256,850,3154,1998,489,-1305.44,35.8,409.21,-900.75,386.86,891.0,-485.2,-28.4,331.51,-93.48,342.33,776.81,11.5,21.37,0.25,22.18,11443.52,781.25,770.911,876.326,3.4,3.4,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3257,900,3057,1998,490,-1237.64,81.77,516.94,-934.6,464.42,948.09,-593.75,-13.72,316.23,-97.54,351.5,765.92,11.72,21.08,0.21,21.92,12082.93,822.639,830.919,875.208,3.8,3.8,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3258,950,3187,1998,484,-1082.93,89.18,534.02,-749.09,461.34,960.43,-492.14,-41.78,372.14,-171.55,322.23,822.44,11.19,21.48,0.24,22.12,12738.83,798.596,845.407,891.743,3.6,3.8,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3259,1000,3212,1998,484,-1054.37,63.96,434.76,-798.14,422.21,916.91,-472.93,-53.02,396.86,-152.85,326.94,847.2,10.61,21.22,0.29,22.15,13377.78,832.063,768.85,894.84,3.6,3.4,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3260,1050,3064,1998,490,-1188.25,82.56,558.63,-889.36,463.72,949.38,-620.43,-39.62,383.18,-353.39,338.95,839.59,12.22,21.46,0.31,22.39,14027.43,896.523,816.699,889.408,4.0,3.6,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3261,1100,2970,1998,486,-1232.93,59.34,456.67,-922.64,465.43,922.58,-557.9,-75.55,403.66,-221.14,331.8,861.99,12.48,23.59,0.17,24.13,14711.55,937.955,825.654,895.692,4.2,3.8,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3262,1150,3036,1998,486,-1295.72,4.72,521.45,-829.7,400.94,966.62,-575.52,-69.6,391.41,-206.8,329.26,837.17,11.36,24.49,0.17,25.02,15419.64,894.767,890.352,894.916,4.0,4.0,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3263,1200,3019,1998,484,-1247.99,23.72,486.04,-907.0,418.92,933.44,-621.17,-116.04,375.41,-313.31,278.47,832.27,13.53,22.43,0.24,22.99,16157.67,865.835,801.057,899.595,4.0,3.6,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3264,1250,2942,1998,483,-1193.37,37.23,473.17,-907.1,457.54,923.55,-642.94,-148.66,378.68,-326.56,262.82,841.8,14.96,23.85,0.22,24.76,16942.23,732.556,843.606,901.211,3.2,3.8,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3265,1300,2991,1998,485,-1222.25,44.65,552.52,-781.1,461.94,1002.19,-943.29,-146.62,399.11,-542.04,268.89,859.01,12.96,24.27,0.24,24.9,17698.12,832.481,803.752,925.998,3.6,3.4,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3266,1350,3028,1998,484,-1293.95,5.91,440.13,-915.26,424.81,953.22,-583.61,-111.55,370.6,-321.57,306.07,821.67,13.08,24.38,0.25,25.45,18479.89,783.084,833.566,924.998,3.4,3.6,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3267,1400,2979,1998,484,-1095.5,62.29,445.08,-906.93,471.94,953.9,-655.25,-73.39,381.55,-310.93,346.97,809.45,15.38,26.86,0.27,27.53,19271.54,778.547,742.825,923.143,3.4,3.2,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3268,1450,3036,1998,485,-1167.92,-14.86,493.49,-933.62,410.39,954.07,-692.88,-77.94,358.05,-284.55,334.27,815.81,13.03,27.96,0.24,28.73,20053.88,792.207,781.036,932.796,3.6,3.6,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3269,1500,2964,1998,486,-1370.15,31.61,495.89,-908.21,446.35,952.76,-833.97,-133.74,354.37,-458.7,280.31,796.67,16.33,29.99,0.27,30.71,20847.6,839.747,797.046,946.526,3.8,3.6,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3270,1550,2999,1998,485,-1337.05,27.49,450.36,-915.78,446.67,954.96,-545.16,-150.29,368.2,-321.5,269.43,818.95,12.63,26.69,0.29,27.54,21621.61,849.008,791.656,933.953,4.0,3.6,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3271,1600,2979,1998,487,-1200.79,33.55,463.68,-927.54,456.41,967.53,-684.68,-100.97,384.27,-308.08,318.95,830.77,13.41,33.88,0.29,34.71,22403.48,846.95,775.066,939.075,3.6,3.4,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3272,1650,2958,1998,486,-1204.15,54.15,451.12,-911.87,475.82,955.32,-617.71,-83.97,364.28,-326.81,334.53,804.98,13.81,30.85,0.24,31.97,23174.01,818.22,758.482,929.734,3.6,3.4,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3273,1700,2982,1998,487,-1341.43,49.57,456.89,-878.35,480.97,964.31,-620.29,-92.78,360.71,-377.64,329.59,817.32,13.73,29.56,0.3,30.41,24000.54,815.734,853.542,929.621,3.6,3.8,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3274,1750,2959,1998,484,-1287.06,43.55,451.19,-905.39,468.6,959.07,-931.63,-107.01,373.37,-586.76,314.33,839.07,20.85,34.27,0.3,35.12,24871.57,971.779,754.837,936.823,4.4,3.4,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3275,1800,3056,1998,486,-1208.19,18.27,444.81,-914.36,441.8,952.24,-517.88,-52.18,381.08,-348.04,374.19,846.84,13.91,24.41,0.3,25.14,25832.47,864.484,802.835,948.538,3.8,3.6,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3276,1850,3034,1998,486,-1257.47,19.87,478.12,-916.55,453.66,986.17,-557.19,-68.11,393.76,-236.23,350.32,863.03,39.55,62.83,0.12,63.22,26896.88,881.124,880.109,969.328,4.0,4.0,4.2,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3277,1900,2987,1998,486,-1315.55,64.14,589.38,-857.95,493.47,1006.67,-552.28,-68.87,413.44,-313.18,353.06,871.87,18.25,30.65,0.2,31.1,27890.25,803.887,849.818,957.668,3.6,3.8,4.2,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3278,1950,2974,1998,486,-1240.25,59.41,450.41,-920.87,483.51,961.53,-575.71,-103.09,386.56,-253.71,321.73,857.6,16.1,28.69,0.18,29.19,28796.52,823.841,828.28,953.541,3.8,3.8,4.0,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3279,1999,3038,1998,485,-1231.16,55.67,465.37,-940.46,478.77,976.13,-599.17,-128.04,370.22,-277.76,296.18,820.06,23.03,57.19,0.15,57.19,29864.69,850.552,869.072,970.657,3.8,3.8,4.2,half_cheetah,9,m.Hierarchical.Tournament.Indi.,Hierarchical,twoTasks,,,,
3280,0,3500,2000,500,-1085.31,-144.1,-191.29,-918.01,-20.87,79.83,-226.76,-100.97,-110.7,-153.95,25.79,73.27,13.35,14.57,0.1,14.84,28.46,75.3539,74.4712,80.8425,0.0,0.0,0.0,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3281,50,3099,1998,497,-1135.55,-32.24,271.68,-803.44,275.37,699.64,-630.89,-83.16,188.26,-283.94,199.27,613.12,13.25,12.77,0.07,13.03,765.13,542.581,627.014,763.624,2.2,2.6,3.4,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3282,100,2995,1998,497,-1238.55,-25.88,493.45,-918.21,285.7,865.42,-459.06,-69.75,203.04,-101.59,225.35,619.79,13.2,13.57,0.08,13.83,1491.17,622.409,632.638,844.347,2.6,2.6,4.0,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3283,150,3117,1998,500,-1186.67,51.17,520.09,-833.76,370.97,925.33,-767.3,-26.57,363.03,-430.88,270.43,727.84,14.44,13.95,0.09,14.22,2221.46,693.71,719.327,911.308,3.0,3.0,4.0,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3284,200,2996,1998,499,-1097.09,63.26,563.56,-917.4,393.2,965.03,-817.06,-56.4,388.21,-471.42,267.35,746.85,16.47,17.18,0.11,17.53,2991.93,678.106,717.504,971.639,3.0,3.2,4.4,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3285,250,2957,1998,499,-1183.39,2.37,577.93,-922.56,343.32,951.12,-778.03,-68.55,327.84,-398.23,264.63,707.11,14.41,14.05,0.09,14.32,3767.56,733.622,695.786,995.1,3.2,3.0,4.8,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3286,300,3108,1998,499,-1148.69,65.11,586.81,-918.51,410.11,979.77,-926.86,-36.78,458.44,-517.26,291.8,806.37,15.7,13.08,0.07,13.34,4567.91,761.814,758.578,983.554,3.4,3.4,4.4,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3287,350,3205,1998,500,-1111.55,69.36,611.25,-912.7,424.14,1016.69,-782.1,-44.03,482.73,-392.34,298.76,859.92,14.74,13.95,0.08,14.26,5356.97,786.515,822.959,1022.68,3.4,3.6,4.8,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3288,400,3139,1998,500,-1192.42,91.54,589.28,-923.42,441.64,1002.18,-620.05,-42.52,441.4,-134.23,303.18,812.91,16.56,13.64,0.08,13.94,6163.75,734.361,869.118,1005.53,3.4,4.0,4.6,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3289,450,3123,1998,500,-1188.18,46.98,601.1,-914.82,410.91,1012.29,-788.74,-51.19,552.92,-315.39,302.7,910.37,15.98,16.55,0.12,16.84,6964.43,811.12,896.348,1036.19,3.6,4.0,5.0,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3290,500,3131,1998,500,-1241.43,52.75,610.68,-919.33,414.17,1027.53,-765.23,-91.56,556.41,-373.75,276.29,913.51,14.87,13.98,0.14,14.3,7745.71,795.443,937.856,1042.23,3.4,4.2,4.8,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3291,550,3165,1998,498,-1208.45,78.78,660.48,-921.94,432.65,1062.18,-791.58,-75.28,523.96,-386.13,289.33,880.11,15.45,13.84,0.07,14.13,8535.19,824.779,900.059,1043.6,3.8,4.2,4.8,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3292,600,2679,1998,495,-1196.29,86.12,631.16,-921.72,453.13,1034.74,-724.58,-72.36,556.33,-363.02,293.7,914.59,16.05,13.9,0.1,14.18,9376.14,814.012,918.479,1050.11,3.6,4.2,4.8,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3293,650,2724,1998,495,-1300.71,136.26,666.19,-917.27,485.73,1057.8,-494.27,-73.74,549.73,-41.05,288.39,908.12,15.67,14.27,0.1,14.5,10229.97,861.019,936.398,1050.34,3.8,4.4,5.0,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3294,700,2740,1998,496,-1289.78,164.19,659.48,-913.53,509.48,1067.21,-767.76,-66.22,571.71,-382.2,294.54,928.68,15.47,14.56,0.09,14.83,11089.48,896.884,914.127,1031.5,4.0,4.0,4.6,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3295,750,2757,1998,496,-1235.3,125.67,650.66,-914.35,476.53,1054.74,-1000.38,-67.29,546.65,-566.11,292.57,905.76,15.66,14.16,0.1,14.48,11950.27,880.533,941.681,1051.03,3.8,4.2,5.0,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3296,800,2721,1998,496,-1160.89,105.81,639.38,-921.25,472.07,1079.4,-850.97,-88.46,542.64,-330.72,300.76,898.25,15.83,15.63,0.1,15.96,12818.28,855.462,904.828,1053.46,3.8,4.2,5.0,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3297,850,2969,1998,497,-1243.4,70.65,673.74,-914.99,460.48,1088.68,-716.44,-86.97,485.28,-267.98,307.97,935.16,16.14,16.78,0.17,17.09,13674.49,852.439,976.814,1082.43,3.8,4.4,5.0,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3298,900,2798,1998,497,-1259.27,125.27,645.94,-921.61,516.42,1082.13,-884.61,-92.17,499.1,-501.03,319.67,945.01,18.36,15.33,0.16,15.69,14542.73,910.327,907.504,1084.47,4.2,4.0,5.0,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
3299,950,2855,1998,497,-1319.81,109.15,642.32,-919.83,499.4,1086.57,-513.86,-77.17,534.74,-48.4,324.72,923.48,15.53,15.14,0.14,15.45,15442.05,899.058,947.906,1079.79,4.0,4.4,5.0,half_cheetah,0,n.Hierarchical.Lexicase.Indi.,Hierarchical,twoTasks,,,,
